date,runde,frequenzbereich,ausstattung,block,hoechstbieter,hoechstgebot,mindestgebot
2015-06-09,87,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-09,87,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-09,87,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-09,87,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-09,87,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-09,87,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-09,87,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",116668000,75000000
2015-06-09,87,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Telekom,121686000,75000000
2015-06-09,87,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Telekom,116057000,75000000
2015-06-09,87,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,117134000,75000000
2015-06-09,87,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Vodafone,116389000,75000000
2015-06-09,87,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F","TEF DE",116032000,75000000
2015-06-09,87,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,121806000,75000000
2015-06-09,87,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Vodafone,140851000,37500000
2015-06-09,87,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Telekom,141418000,37500000
2015-06-09,87,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",127888000,37500000
2015-06-09,87,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,125825000,37500000
2015-06-09,87,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E","TEF DE",126328000,37500000
2015-06-09,87,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",127508000,37500000
2015-06-09,87,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,143757000,37500000
2015-06-09,87,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,136559000,37500000
2015-06-09,87,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,132546000,37500000
2015-06-09,87,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,64871000,37500000
2015-06-09,87,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,30537000,18750000
2015-06-09,87,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,30537000,18750000
2015-06-09,87,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,32063000,18750000
2015-06-09,87,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,32063000,18750000
2015-06-09,87,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,30568000,18750000
2015-06-09,87,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,30568000,18750000
2015-06-09,87,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",NULL,NULL,18750000
2015-06-09,87,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",NULL,NULL,18750000
2015-06-09,88,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-09,88,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-09,88,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-09,88,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-09,88,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-09,88,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-09,88,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",116668000,75000000
2015-06-09,88,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Telekom,121686000,75000000
2015-06-09,88,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Telekom,116057000,75000000
2015-06-09,88,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,117134000,75000000
2015-06-09,88,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Vodafone,116389000,75000000
2015-06-09,88,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F","TEF DE",116032000,75000000
2015-06-09,88,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,121806000,75000000
2015-06-09,88,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Vodafone,140851000,37500000
2015-06-09,88,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Telekom,141418000,37500000
2015-06-09,88,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",127888000,37500000
2015-06-09,88,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Telekom,132116000,37500000
2015-06-09,88,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E","TEF DE",126328000,37500000
2015-06-09,88,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",127508000,37500000
2015-06-09,88,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,143757000,37500000
2015-06-09,88,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,136559000,37500000
2015-06-09,88,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,132546000,37500000
2015-06-09,88,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,64871000,37500000
2015-06-09,88,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,30537000,18750000
2015-06-09,88,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,30537000,18750000
2015-06-09,88,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,32063000,18750000
2015-06-09,88,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,32063000,18750000
2015-06-09,88,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,30568000,18750000
2015-06-09,88,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,30568000,18750000
2015-06-09,88,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",NULL,NULL,18750000
2015-06-09,88,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",NULL,NULL,18750000
2015-06-09,89,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-09,89,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-09,89,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-09,89,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-09,89,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-09,89,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-09,89,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",116668000,75000000
2015-06-09,89,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Telekom,121686000,75000000
2015-06-09,89,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Telekom,116057000,75000000
2015-06-09,89,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,117134000,75000000
2015-06-09,89,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Vodafone,116389000,75000000
2015-06-09,89,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F","TEF DE",116032000,75000000
2015-06-09,89,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,121806000,75000000
2015-06-09,89,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Vodafone,140851000,37500000
2015-06-09,89,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Telekom,141418000,37500000
2015-06-09,89,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",127888000,37500000
2015-06-09,89,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,138721000,37500000
2015-06-09,89,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E","TEF DE",126328000,37500000
2015-06-09,89,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",127508000,37500000
2015-06-09,89,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,143757000,37500000
2015-06-09,89,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,136559000,37500000
2015-06-09,89,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,132546000,37500000
2015-06-09,89,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,64871000,37500000
2015-06-09,89,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,30537000,18750000
2015-06-09,89,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,30537000,18750000
2015-06-09,89,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,32063000,18750000
2015-06-09,89,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,32063000,18750000
2015-06-09,89,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,30568000,18750000
2015-06-09,89,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,30568000,18750000
2015-06-09,89,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,30568000,18750000
2015-06-09,89,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,30568000,18750000
2015-06-09,90,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-09,90,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-09,90,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-09,90,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-09,90,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-09,90,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-09,90,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",116668000,75000000
2015-06-09,90,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Telekom,121686000,75000000
2015-06-09,90,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Telekom,116057000,75000000
2015-06-09,90,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,117134000,75000000
2015-06-09,90,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Vodafone,116389000,75000000
2015-06-09,90,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F","TEF DE",116032000,75000000
2015-06-09,90,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,121806000,75000000
2015-06-09,90,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Vodafone,140851000,37500000
2015-06-09,90,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Telekom,141418000,37500000
2015-06-09,90,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",127888000,37500000
2015-06-09,90,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,138721000,37500000
2015-06-09,90,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Telekom,132644000,37500000
2015-06-09,90,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",127508000,37500000
2015-06-09,90,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,143757000,37500000
2015-06-09,90,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,136559000,37500000
2015-06-09,90,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,132546000,37500000
2015-06-09,90,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,64871000,37500000
2015-06-09,90,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,30537000,18750000
2015-06-09,90,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,30537000,18750000
2015-06-09,90,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,32063000,18750000
2015-06-09,90,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,32063000,18750000
2015-06-09,90,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,30568000,18750000
2015-06-09,90,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,30568000,18750000
2015-06-09,90,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,30568000,18750000
2015-06-09,90,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,30568000,18750000
2015-06-09,91,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-09,91,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-09,91,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-09,91,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-09,91,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-09,91,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-09,91,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",116668000,75000000
2015-06-09,91,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Telekom,121686000,75000000
2015-06-09,91,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Telekom,116057000,75000000
2015-06-09,91,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,117134000,75000000
2015-06-09,91,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Vodafone,116389000,75000000
2015-06-09,91,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F","TEF DE",116032000,75000000
2015-06-09,91,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,121806000,75000000
2015-06-09,91,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Vodafone,140851000,37500000
2015-06-09,91,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Telekom,141418000,37500000
2015-06-09,91,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",127888000,37500000
2015-06-09,91,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,138721000,37500000
2015-06-09,91,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E","TEF DE",139276000,37500000
2015-06-09,91,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",127508000,37500000
2015-06-09,91,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,143757000,37500000
2015-06-09,91,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,136559000,37500000
2015-06-09,91,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I","TEF DE",139173000,37500000
2015-06-09,91,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,64871000,37500000
2015-06-09,91,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,30537000,18750000
2015-06-09,91,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,30537000,18750000
2015-06-09,91,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,32063000,18750000
2015-06-09,91,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,32063000,18750000
2015-06-09,91,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,30568000,18750000
2015-06-09,91,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,30568000,18750000
2015-06-09,91,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,30568000,18750000
2015-06-09,91,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,30568000,18750000
2015-06-09,92,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-09,92,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-09,92,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-09,92,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-09,92,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-09,92,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-09,92,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",116668000,75000000
2015-06-09,92,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Telekom,121686000,75000000
2015-06-09,92,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Telekom,116057000,75000000
2015-06-09,92,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,117134000,75000000
2015-06-09,92,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Vodafone,116389000,75000000
2015-06-09,92,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F","TEF DE",116032000,75000000
2015-06-09,92,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,121806000,75000000
2015-06-09,92,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Vodafone,140851000,37500000
2015-06-09,92,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Telekom,141418000,37500000
2015-06-09,92,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C",Telekom,134282000,37500000
2015-06-09,92,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,138721000,37500000
2015-06-09,92,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E","TEF DE",139276000,37500000
2015-06-09,92,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F",Vodafone,133883000,37500000
2015-06-09,92,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,143757000,37500000
2015-06-09,92,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,136559000,37500000
2015-06-09,92,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I","TEF DE",139173000,37500000
2015-06-09,92,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Telekom,68114000,37500000
2015-06-09,92,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,30537000,18750000
2015-06-09,92,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,30537000,18750000
2015-06-09,92,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,32063000,18750000
2015-06-09,92,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,32063000,18750000
2015-06-09,92,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,30568000,18750000
2015-06-09,92,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,30568000,18750000
2015-06-09,92,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,30568000,18750000
2015-06-09,92,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,30568000,18750000
2015-06-09,93,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-09,93,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-09,93,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-09,93,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-09,93,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-09,93,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-09,93,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",116668000,75000000
2015-06-09,93,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Telekom,121686000,75000000
2015-06-09,93,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Telekom,116057000,75000000
2015-06-09,93,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,117134000,75000000
2015-06-09,93,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Vodafone,116389000,75000000
2015-06-09,93,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F","TEF DE",116032000,75000000
2015-06-09,93,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,121806000,75000000
2015-06-09,93,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Vodafone,140851000,37500000
2015-06-09,93,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Telekom,158488000,37500000
2015-06-09,93,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C",Telekom,150996000,37500000
2015-06-09,93,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D","TEF DE",145667000,37500000
2015-06-09,93,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E","TEF DE",146249000,37500000
2015-06-09,93,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F",Vodafone,133883000,37500000
2015-06-09,93,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,160944000,37500000
2015-06-09,93,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,136559000,37500000
2015-06-09,93,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I","TEF DE",146141000,37500000
2015-06-09,93,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,71519000,37500000
2015-06-09,93,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,32063000,18750000
2015-06-09,93,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,32063000,18750000
2015-06-09,93,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,32063000,18750000
2015-06-09,93,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,32063000,18750000
2015-06-09,93,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,30568000,18750000
2015-06-09,93,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,30568000,18750000
2015-06-09,93,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,30568000,18750000
2015-06-09,93,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,30568000,18750000
2015-06-09,94,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-09,94,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-09,94,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-09,94,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-09,94,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-09,94,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-09,94,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",116668000,75000000
2015-06-09,94,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Telekom,121686000,75000000
2015-06-09,94,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Telekom,116057000,75000000
2015-06-09,94,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,117134000,75000000
2015-06-09,94,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Vodafone,116389000,75000000
2015-06-09,94,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F","TEF DE",116032000,75000000
2015-06-09,94,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,121806000,75000000
2015-06-09,94,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Vodafone,140851000,37500000
2015-06-09,94,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Telekom,158488000,37500000
2015-06-09,94,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C",Telekom,150996000,37500000
2015-06-09,94,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,152950000,37500000
2015-06-09,94,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E","TEF DE",146249000,37500000
2015-06-09,94,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F",Vodafone,133883000,37500000
2015-06-09,94,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,160944000,37500000
2015-06-09,94,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,136559000,37500000
2015-06-09,94,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I","TEF DE",146141000,37500000
2015-06-09,94,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,71519000,37500000
2015-06-09,94,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,32063000,18750000
2015-06-09,94,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,32063000,18750000
2015-06-09,94,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,32063000,18750000
2015-06-09,94,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,32063000,18750000
2015-06-09,94,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,30568000,18750000
2015-06-09,94,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,30568000,18750000
2015-06-09,94,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,30568000,18750000
2015-06-09,94,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,30568000,18750000
2015-06-09,95,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-09,95,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
